date,open,high,low,close,volume,Name
2016-09-01,36.53,36.71,35.88,36.24,6940639,AAL
2016-09-02,36.0,36.7,36.0,36.53,5429115,AAL
2016-09-06,36.45,36.97,36.36,36.96,5501735,AAL
2016-09-07,37.5,39.52,37.42,38.75,13774999,AAL
2016-09-08,38.68,39.41,38.43,39.35,7101532,AAL
2016-09-09,39.0,39.34,38.17,38.49,8623597,AAL
2016-09-12,37.22,38.38,36.62,38.34,11959828,AAL
2016-09-13,38.12,38.31,37.22,37.37,9330297,AAL
2016-09-14,37.0,37.2,36.25,36.39,8092808,AAL
2016-09-15,36.31,36.63,35.85,36.41,7805325,AAL
2016-09-16,36.26,36.36,35.47,35.49,10724815,AAL
2016-09-19,35.66,36.11,35.35,35.44,5422349,AAL
2016-09-20,35.75,35.86,35.13,35.15,6666508,AAL
2016-09-21,35.0,35.15,33.9,34.67,10408214,AAL
2016-09-22,34.96,36.03,34.85,35.25,7438727,AAL
2016-09-23,35.3,35.67,34.96,35.55,4603182,AAL
2016-09-26,35.19,35.5456,34.86,34.93,7353514,AAL
2016-09-27,34.98,36.125,34.9,36.0,5068871,AAL
2016-09-28,36.1,36.86,35.775,35.84,6291604,AAL
2016-09-29,35.65,36.6,35.6,35.82,6183332,AAL
2016-09-30,35.98,36.99,35.8601,36.61,7429336,AAL
2016-10-03,36.46,37.75,36.33,37.7,8878923,AAL
2016-10-04,38.39,38.78,37.55,37.63,9065626,AAL
2016-10-05,37.82,38.115,37.31,37.87,4713128,AAL
2016-10-06,37.83,38.22,37.57,38.17,5160788,AAL
2016-10-07,38.25,38.481,37.4,37.73,5133308,AAL
2016-10-10,37.95,38.95,37.47,38.89,6939866,AAL
2016-10-11,39.99,39.99,38.06,38.2,10034719,AAL
2016-10-12,38.12,38.3843,37.36,37.38,7410000,AAL
2016-10-13,36.95,39.5,36.801,39.24,14773296,AAL
2016-10-14,39.45,39.92,38.585,38.65,8871203,AAL
2016-10-17,38.66,39.73,38.37,38.58,5602040,AAL
2016-10-18,38.84,39.89,38.84,39.35,10538152,AAL
2016-10-19,39.48,40.81,39.4,40.63,12764197,AAL
2016-10-20,40.93,40.93,39.4148,40.59,14695860,AAL
2016-10-21,39.97,40.245,39.65,39.9,9981485,AAL
2016-10-24,40.25,40.55,39.77,39.83,6466782,AAL
2016-10-25,39.66,40.43,39.36,39.69,6020181,AAL
2016-10-26,38.57,40.26,38.21,39.32,10112314,AAL
2016-10-27,39.45,40.18,39.26,39.91,6542122,AAL
2016-10-28,39.85,40.57,39.8,40.06,6710739,AAL
2016-10-31,40.31,40.81,40.08,40.6,5961076,AAL
2016-11-01,40.51,40.85,39.565,39.8,9028663,AAL
2016-11-02,39.72,40.25,39.62,39.71,5274455,AAL
2016-11-03,39.78,40.24,39.3,39.38,6006541,AAL
2016-11-04,39.27,40.22,39.24,39.74,6717513,AAL
2016-11-07,40.39,41.65,40.31,41.49,8334221,AAL
2016-11-08,41.42,41.85,41.02,41.7,5725832,AAL
2016-11-09,40.76,42.75,40.44,42.41,8392383,AAL
2016-11-10,42.71,43.39,42.15,42.3,8666121,AAL
2016-11-11,42.07,42.95,41.68,42.93,6623490,AAL
2016-11-14,43.01,43.61,42.98,43.4,7773627,AAL
2016-11-15,45.0,45.28,43.59,44.76,13166625,AAL
2016-11-16,44.66,44.795,43.93,44.45,6166966,AAL
2016-11-17,44.39,45.85,44.05,45.83,8558682,AAL
2016-11-18,46.15,46.49,45.62,46.26,7795053,AAL
2016-11-21,46.46,46.75,45.95,46.08,6651810,AAL
2016-11-22,46.03,46.95,45.95,46.08,5781259,AAL
2016-11-23,46.05,46.39,45.7,46.34,5160176,AAL
2016-11-25,46.34,46.86,46.3,46.82,2426632,AAL
2016-11-28,46.64,46.885,45.66,46.5,7369639,AAL
2016-11-29,46.59,47.14,46.17,46.89,4885442,AAL
2016-11-30,46.14,46.86,45.42,46.44,7904220,AAL
2016-12-01,46.2,47.09,45.66,45.75,7435186,AAL
2016-12-02,46.09,46.86,45.91,46.1,6505099,AAL
2016-12-05,46.45,46.5401,45.58,45.72,5256443,AAL
2016-12-06,46.16,46.55,45.92,46.43,5334516,AAL
2016-12-07,46.61,48.935,46.52,48.65,10210334,AAL
2016-12-08,48.6,48.6,47.7,48.05,6239952,AAL
2016-12-09,49.27,50.64,48.74,49.64,9850774,AAL
2016-12-12,49.16,49.34,47.44,47.59,8643546,AAL
2016-12-13,47.94,48.49,47.71,47.84,6147695,AAL
2016-12-14,47.84,48.75,47.805,47.92,5293889,AAL
2016-12-15,48.1,49.95,48.1,48.3,7530837,AAL
2016-12-16,48.61,49.07,47.56,47.63,9299673,AAL
2016-12-19,47.89,48.6,47.74,48.58,4729855,AAL
2016-12-20,48.5,49.5,48.5,49.22,4814999,AAL
2016-12-21,49.34,49.9,49.23,49.47,3827868,AAL
2016-12-22,49.35,49.45,48.46,48.69,3618731,AAL
2016-12-23,48.61,48.84,48.285,48.48,2915271,AAL
2016-12-27,48.29,48.92,48.14,48.61,2797847,AAL
2016-12-28,48.73,48.83,47.61,47.67,4153630,AAL
2016-12-29,47.8,48.0,46.96,47.25,3709262,AAL
2016-12-30,47.42,47.66,46.47,46.69,4495016,AAL
2017-01-03,47.28,47.34,46.135,46.3,6737752,AAL
2017-01-04,46.63,47.435,46.35,46.7,5859604,AAL
2017-01-05,46.52,46.93,45.61,45.89,6825316,AAL
2017-01-06,45.85,46.72,45.47,46.21,7260197,AAL
2017-01-09,46.01,47.34,45.78,47.08,4739142,AAL
2017-01-10,47.0,48.51,46.97,48.48,7483764,AAL
2017-01-11,49.29,49.9,48.1,48.64,6925770,AAL
2017-01-12,48.67,49.0,46.84,48.1,5448098,AAL
2017-01-13,48.16,48.43,47.54,47.65,3541980,AAL
2017-01-17,47.56,47.75,46.67,46.75,5350794,AAL
2017-01-18,47.3938,47.8,46.65,47.64,5176524,AAL
2017-01-19,47.64,48.09,46.88,47.26,3729315,AAL
2017-01-20,47.54,48.16,47.24,48.0,5611793,AAL
2017-01-23,47.9,48.09,46.75,46.94,4284196,AAL
2017-01-24,47.05,47.8,46.8,47.54,4926677,AAL
2017-01-25,47.9,48.21,47.61,47.91,5139002,AAL
2017-01-26,48.43,49.71,48.33,49.59,10332849,AAL
2017-01-27,50.0,50.0,46.72,46.95,19411050,AAL
2017-01-30,45.62,45.92,43.86,44.9,16786050,AAL
2017-01-31,44.79,44.84,43.742,44.25,11719842,AAL
2017-02-01,44.75,45.0,43.91,44.05,7955513,AAL
2017-02-02,43.61,44.52,43.57,44.01,7607665,AAL
2017-02-03,44.31,44.55,43.7627,44.2,6357916,AAL
2017-02-06,44.8,45.6,44.74,45.3,6496054,AAL
2017-02-07,45.75,46.13,45.01,45.17,6119960,AAL
2017-02-08,45.26,45.26,44.51,45.06,4330414,AAL
2017-02-09,45.07,46.599,44.94,46.3,7089902,AAL
2017-02-10,46.62,46.7,46.17,46.45,4040567,AAL
2017-02-13,46.56,47.78,46.5,47.41,6158580,AAL
2017-02-14,47.26,47.28,46.45,46.57,6271654,AAL
2017-02-15,47.59,48.05,46.93,47.54,8394814,AAL
2017-02-16,47.5,47.65,46.66,46.97,5681810,AAL
2017-02-17,46.83,47.1,46.43,46.91,4581604,AAL
2017-02-21,47.01,47.27,46.5833,46.81,4672031,AAL
2017-02-22,46.5,46.7,45.87,46.32,5799646,AAL
2017-02-23,46.42,47.32,45.89,46.1,5246985,AAL
2017-02-24,46.0,46.3,45.58,46.28,4489590,AAL
2017-02-27,46.18,46.36,45.68,46.32,4130975,AAL
2017-02-28,46.32,46.7199,46.03,46.36,4935590,AAL
2017-03-01,46.79,48.135,46.7,47.09,8278935,AAL
2017-03-02,46.67,46.74,45.64,45.72,7590676,AAL
2017-03-03,45.85,47.26,45.77,46.82,7259147,AAL
2017-03-06,46.41,46.68,44.38,45.31,11336565,AAL
2017-03-07,45.02,45.23,44.56,44.84,4565315,AAL
2017-03-08,44.79,45.3,44.597,44.89,5521109,AAL
2017-03-09,44.5,44.93,43.25,43.33,9330139,AAL
2017-03-10,43.46,43.95,42.97,43.9,6842316,AAL
2017-03-13,43.73,44.12,42.26,42.37,8882287,AAL
2017-03-14,42.06,42.1,40.84,41.21,10208460,AAL
2017-03-15,40.5,42.19,40.2099,42.09,13986198,AAL
2017-03-16,42.18,42.35,41.45,42.13,7058267,AAL
2017-03-17,42.0,42.214,41.6,41.72,10185798,AAL
2017-03-20,42.18,42.415,41.45,41.7,6229799,AAL
2017-03-21,41.88,41.98,40.34,40.42,7938673,AAL
2017-03-22,39.78,40.55,39.21,40.35,9943032,AAL
2017-03-23,40.7,41.86,40.48,41.41,9516585,AAL
2017-03-24,41.69,42.065,41.42,41.73,6596629,AAL
2017-03-27,41.07,41.89,40.56,41.74,6050846,AAL
2017-03-28,41.83,42.93,41.55,42.6,6185811,AAL
2017-03-29,42.69,42.76,41.87,41.96,5331362,AAL
2017-03-30,41.85,42.64,41.79,42.54,3681356,AAL
2017-03-31,42.37,42.94,42.2745,42.3,5427748,AAL
2017-04-03,42.33,42.57,41.625,42.45,5764716,AAL
2017-04-04,42.09,42.23,40.82,40.9,7254678,AAL
2017-04-05,41.15,42.13,41.06,41.31,7012673,AAL
2017-04-06,41.4,41.96,41.16,41.72,3627608,AAL
2017-04-07,41.53,42.1,41.28,41.81,4136988,AAL
2017-04-10,41.81,42.67,41.62,42.32,4650522,AAL
2017-04-11,42.78,43.95,42.412,43.93,10269604,AAL
2017-04-12,44.79,45.35,43.83,43.96,9991117,AAL
2017-04-13,43.95,44.02,43.335,43.35,5504930,AAL
2017-04-17,43.47,44.25,43.36,44.23,4563213,AAL
2017-04-18,44.03,44.53,43.4,43.81,5809175,AAL
2017-04-19,44.07,44.775,43.9,44.4,6573440,AAL
2017-04-20,44.71,45.38,44.56,45.22,4956478,AAL
2017-04-21,45.5,45.5,44.985,45.15,5535986,AAL
2017-04-24,45.5,46.44,45.47,46.44,6335303,AAL
2017-04-25,46.8,47.39,46.38,46.61,5960573,AAL
2017-04-26,46.51,46.9,46.24,46.4,6027630,AAL
2017-04-27,43.91,44.21,42.41,43.98,18988577,AAL
2017-04-28,44.02,44.06,42.56,42.62,13357971,AAL
2017-05-01,42.76,42.96,42.01,42.08,8591384,AAL
2017-05-02,42.06,43.91,42.05,43.87,9402465,AAL
2017-05-03,43.67,44.17,43.42,43.92,5144318,AAL
2017-05-04,44.18,44.39,43.195,43.91,4476053,AAL
2017-05-05,44.0,44.52,43.77,44.51,5462793,AAL
2017-05-08,44.6,45.045,44.515,44.94,6190660,AAL
2017-05-09,45.4,47.3,45.25,47.08,11116806,AAL
2017-05-10,47.03,47.78,46.67,47.3,7379826,AAL
2017-05-11,47.21,47.24,45.65,46.54,6086339,AAL
2017-05-12,46.26,46.44,45.73,45.83,3888691,AAL
2017-05-15,45.7,46.99,45.69,46.68,5534522,AAL
2017-05-16,46.79,47.1329,44.74,46.94,4627800,AAL
2017-05-17,46.25,46.56,44.88,44.92,6906735,AAL
2017-05-18,44.4,45.4,44.38,44.65,6626694,AAL
2017-05-19,44.8,45.38,44.74,45.22,6736688,AAL
2017-05-22,45.33,46.25,45.33,46.21,4428568,AAL
2017-05-23,46.27,46.69,45.94,46.66,3008501,AAL
2017-05-24,46.74,47.43,46.65,46.77,3890095,AAL
2017-05-25,46.99,48.12,46.82,48.02,5441804,AAL
2017-05-26,47.79,48.82,47.7294,48.74,5979329,AAL
2017-05-30,48.32,48.5775,47.79,47.96,5512854,AAL
2017-05-31,48.2,48.48,47.53,48.41,4486131,AAL
2017-06-01,48.5,49.36,48.3,49.05,4421404,AAL
2017-06-02,49.56,50.47,49.37,49.52,7708567,AAL
2017-06-05,49.53,49.95,49.4,49.74,5466685,AAL
2017-06-06,49.47,50.1,49.32,49.74,4473456,AAL
2017-06-07,49.44,50.91,48.8,50.86,7078405,AAL
2017-06-08,50.86,51.87,50.41,51.43,6544348,AAL
2017-06-09,51.61,51.95,50.25,50.27,7204319,AAL
2017-06-12,50.1,50.22,48.1,49.48,8597891,AAL
2017-06-13,49.56,49.91,48.84,49.45,5153327,AAL
2017-06-14,49.64,49.7801,48.89,49.39,4027798,AAL
2017-06-15,49.14,49.32,48.37,49.11,4579626,AAL
2017-06-16,48.9,49.45,48.62,48.79,6622111,AAL
2017-06-19,49.13,49.72,48.815,49.66,4104267,AAL
2017-06-20,49.22,49.36,48.01,48.03,6035053,AAL
2017-06-21,48.33,48.64,48.13,48.43,3469517,AAL
2017-06-22,50.5,50.56,48.79,48.97,9792147,AAL
2017-06-23,49.0,49.1,48.47,48.63,12682001,AAL
2017-06-26,48.81,49.78,48.535,48.78,3992866,AAL
2017-06-27,48.6,49.555,48.5,48.5,4264403,AAL
2017-06-28,48.82,49.7956,48.81,49.25,4259721,AAL
2017-06-29,49.28,49.685,48.82,49.62,6170117,AAL
2017-06-30,49.92,50.51,49.6,50.32,6618701,AAL
2017-07-03,50.78,51.28,50.37,50.39,2906524,AAL
2017-07-05,50.44,51.545,50.18,51.26,5157516,AAL
2017-07-06,50.97,52.58,50.86,52.05,7021422,AAL
2017-07-07,52.3,53.38,52.18,53.03,6596952,AAL
2017-07-10,52.98,53.16,52.23,52.66,4600014,AAL
2017-07-11,52.58,52.66,51.47,51.61,4545699,AAL
2017-07-12,53.12,53.825,52.45,53.8,8348363,AAL
2017-07-13,53.4,54.48,53.15,53.81,5346686,AAL
2017-07-14,53.8,54.28,53.34,54.22,4537895,AAL
2017-07-17,54.21,54.28,53.85,53.87,3727804,AAL
2017-07-18,53.83,53.84,53.02,53.15,4101431,AAL
2017-07-19,52.26,53.19,51.78,52.61,5774713,AAL
2017-07-20,52.72,52.78,52.1,52.34,4836234,AAL
2017-07-21,52.13,52.55,51.45,51.91,4544423,AAL
2017-07-24,51.79,52.03,51.24,51.28,4876393,AAL
2017-07-25,51.5,51.9,50.545,50.61,4484890,AAL
2017-07-26,50.63,51.165,50.01,51.01,4776112,AAL
2017-07-27,50.34,50.34,48.75,50.0,10260337,AAL
2017-07-28,49.02,50.67,48.73,50.49,9153445,AAL
2017-07-31,50.85,51.23,50.035,50.44,6062854,AAL
2017-08-01,51.13,52.0,50.3236,51.06,5045298,AAL
2017-08-02,50.89,51.18,49.9,50.45,4679746,AAL
2017-08-03,50.56,51.195,50.36,50.55,3231366,AAL
2017-08-04,50.67,50.92,50.3852,50.8,2993515,AAL
2017-08-07,50.82,51.13,50.46,50.58,3016726,AAL
2017-08-08,50.68,50.78,49.89,50.0,4274416,AAL
2017-08-09,49.74,49.92,49.23,49.4,5020809,AAL
2017-08-10,49.03,49.34,48.19,48.55,5441375,AAL
2017-08-11,48.5,48.785,47.44,48.35,5610688,AAL
2017-08-14,48.86,49.17,48.5,48.81,2996459,AAL
2017-08-15,48.76,49.0,48.35,48.52,3149638,AAL
2017-08-16,48.64,48.73,48.27,48.41,4187330,AAL
2017-08-17,48.25,48.34,45.795,46.03,10304207,AAL
2017-08-18,46.3,46.3,45.44,45.55,6242763,AAL
2017-08-21,45.73,46.09,45.41,45.71,4353949,AAL
2017-08-22,45.85,45.93,45.325,45.41,4019715,AAL
2017-08-23,45.17,45.2431,43.52,43.97,8159201,AAL
2017-08-24,44.13,44.15,42.67,42.92,7057477,AAL
2017-08-25,43.09,45.43,43.01,45.25,11738415,AAL
2017-08-28,45.23,45.3718,44.78,44.95,6969256,AAL
2017-08-29,44.53,44.85,44.38,44.56,5195211,AAL
2017-08-30,44.54,44.765,43.89,44.32,5472629,AAL
2017-08-31,44.54,44.94,44.43,44.74,3799621,AAL
2017-09-01,44.85,45.47,44.65,45.31,4569439,AAL
2017-09-05,44.79,45.28,43.84,43.92,8512885,AAL
2017-09-06,43.09,44.68,42.6066,44.31,8796667,AAL
2017-09-07,44.19,44.625,43.5347,43.84,5095010,AAL
2017-09-08,43.81,44.11,43.49,43.6,4684643,AAL
2017-09-11,44.01,46.09,44.0,45.86,7921608,AAL
2017-09-12,45.9,46.48,45.63,46.29,6325114,AAL
2017-09-13,46.35,47.58,46.1,47.0,7288178,AAL
2017-09-14,46.79,46.94,46.12,46.19,5360496,AAL
2017-09-15,45.3,46.04,45.19,46.0,14846236,AAL
2017-09-18,46.02,46.3,45.27,45.31,4601233,AAL
2017-09-19,45.28,45.66,44.03,44.38,6884589,AAL
2017-09-20,44.92,45.56,44.46,45.42,4708125,AAL
2017-09-21,45.47,46.57,44.99,46.29,5864367,AAL
2017-09-22,46.57,47.46,46.35,47.06,5342021,AAL
2017-09-25,46.98,47.96,46.89,47.7,6363180,AAL
2017-09-26,47.84,48.26,47.23,47.58,4706004,AAL
2017-09-27,47.58,48.1,46.6301,46.85,6183158,AAL
2017-09-28,46.78,48.6,46.78,47.49,8367839,AAL
2017-09-29,47.49,47.85,47.23,47.49,4904347,AAL
2017-10-02,47.52,47.93,47.22,47.73,4911650,AAL
2017-10-03,47.66,50.59,47.63,50.51,10261794,AAL
2017-10-04,50.5,51.67,50.49,50.73,7454460,AAL
2017-10-05,50.85,50.99,50.26,50.56,4212310,AAL
2017-10-06,50.7,51.59,50.65,51.3,4240506,AAL
2017-10-09,51.23,51.4799,50.4,50.6,3691522,AAL
2017-10-10,52.0,53.25,51.98,53.03,9387125,AAL
2017-10-11,53.1,53.74,52.33,52.83,5396763,AAL
2017-10-12,52.72,52.83,52.34,52.65,2943045,AAL
2017-10-13,52.67,52.8611,52.2588,52.7,2960327,AAL
2017-10-16,52.52,52.68,51.93,52.27,3262297,AAL
2017-10-17,52.72,52.82,51.87,52.07,3651202,AAL
2017-10-18,52.11,52.4373,51.86,52.03,2542361,AAL
2017-10-19,51.57,51.83,49.6332,51.51,7568214,AAL
2017-10-20,51.56,52.24,51.53,51.93,3643376,AAL
2017-10-23,51.92,51.9499,50.87,50.98,3456500,AAL
2017-10-24,51.02,52.1,50.5501,51.95,3654904,AAL
2017-10-25,51.78,51.78,50.61,51.02,4658297,AAL
2017-10-26,52.0,53.19,48.32,48.61,12079047,AAL
2017-10-27,48.41,48.89,47.33,47.56,8591454,AAL
2017-10-30,47.65,47.67,46.83,47.25,5402530,AAL
2017-10-31,47.22,47.6,46.79,46.82,4596604,AAL
2017-11-01,48.0,48.2,47.37,47.84,4354521,AAL
2017-11-02,47.79,47.9291,47.09,47.36,2410660,AAL
2017-11-03,47.36,47.61,46.8,47.45,4037183,AAL
2017-11-06,47.46,48.1,47.28,47.51,4249493,AAL
2017-11-07,47.51,47.54,46.4,46.46,3756424,AAL
2017-11-08,46.42,46.98,45.84,46.37,3198779,AAL
2017-11-09,45.85,46.35,45.36,45.77,3559185,AAL
2017-11-10,45.64,46.12,45.56,45.82,2433022,AAL
2017-11-13,45.63,45.86,45.33,45.74,1772439,AAL
2017-11-14,45.3,45.97,45.27,45.81,1827200,AAL
2017-11-15,45.71,47.31,45.45,47.19,5223111,AAL
2017-11-16,47.26,48.06,47.24,47.68,4462040,AAL
2017-11-17,47.6,47.75,47.1883,47.39,2324811,AAL
2017-11-20,47.33,47.88,47.12,47.69,2436018,AAL
2017-11-21,47.89,48.92,47.54,48.65,2796204,AAL
2017-11-22,48.58,48.97,48.27,48.66,2326894,AAL
2017-11-24,48.66,48.76,48.35,48.56,1352400,AAL
2017-11-27,48.61,48.8336,48.3,48.42,2630803,AAL
2017-11-28,48.44,49.42,48.2,49.22,3864117,AAL
2017-11-29,49.38,51.16,48.66,49.25,8154242,AAL
2017-11-30,49.76,51.1116,49.3,50.49,6016175,AAL
2017-12-01,49.67,50.38,48.69,49.0,6229631,AAL
2017-12-04,50.1,51.47,49.65,49.93,7113822,AAL
2017-12-05,49.85,50.0,49.2099,49.47,3594043,AAL
2017-12-06,49.39,49.81,49.19,49.61,2835542,AAL
2017-12-07,49.53,50.9205,49.3,50.88,3046954,AAL
2017-12-08,51.23,51.79,50.93,51.02,3817896,AAL
2017-12-11,50.78,51.59,50.76,51.3,2835633,AAL
2017-12-12,51.27,51.53,50.38,50.47,2798179,AAL
2017-12-13,50.58,50.75,49.85,50.09,3035241,AAL
2017-12-14,50.59,51.36,50.075,50.21,4503105,AAL
2017-12-15,50.67,51.5,50.4,51.06,9074165,AAL
2017-12-18,51.25,51.66,51.25,51.49,3236066,AAL
2017-12-19,51.6,51.81,51.28,51.44,3019807,AAL
2017-12-20,51.57,52.1,51.17,51.92,5172839,AAL
2017-12-21,52.16,53.47,52.07,52.79,7125891,AAL
2017-12-22,52.72,52.88,52.42,52.59,2425104,AAL
2017-12-26,52.35,53.215,52.33,52.85,2774316,AAL
2017-12-27,52.8,52.88,52.06,52.4,2831434,AAL
2017-12-28,52.45,52.63,52.22,52.46,1845331,AAL
2017-12-29,52.42,52.82,52.01,52.03,2697096,AAL
2018-01-02,52.33,53.1,51.9,52.99,4084712,AAL
2018-01-03,52.86,52.86,52.055,52.34,5074850,AAL
2018-01-04,52.48,54.4,52.265,52.67,3557059,AAL
2018-01-05,52.78,52.8388,52.43,52.65,2967756,AAL
2018-01-08,52.6,52.64,51.93,52.13,3515785,AAL
2018-01-09,52.97,53.37,52.005,52.08,3426021,AAL
2018-01-10,53.23,54.02,52.88,53.78,7655771,AAL
2018-01-11,54.49,57.0,54.18,56.42,11339858,AAL
2018-01-12,56.56,58.73,56.56,58.47,7505761,AAL
2018-01-16,58.79,59.08,57.53,57.98,5283872,AAL
2018-01-17,58.31,58.58,57.8,58.16,3148934,AAL
2018-01-18,58.0,58.71,57.56,58.34,3969309,AAL
2018-01-19,58.59,58.59,57.76,58.06,3151201,AAL
2018-01-22,57.99,58.34,57.5305,58.1,3553916,AAL
2018-01-23,57.74,58.46,57.4,58.29,3336991,AAL
2018-01-24,54.35,55.46,53.45,54.79,16348479,AAL
2018-01-25,54.0,54.55,52.21,53.05,10223096,AAL
2018-01-26,53.65,53.9,52.34,53.07,7066094,AAL
2018-01-29,52.79,53.16,52.585,52.68,5953675,AAL
2018-01-30,52.45,53.05,52.36,52.59,4741808,AAL
2018-01-31,53.08,54.71,53.0,54.32,5962937,AAL
2018-02-01,54.0,54.64,53.59,53.88,3623078,AAL
2018-02-02,53.49,53.99,52.03,52.1,5109361,AAL
2018-02-05,51.99,52.39,49.75,49.76,6878284,AAL
2018-02-06,49.32,51.5,48.79,51.18,6782480,AAL
2018-02-07,50.91,51.98,50.89,51.4,4845831,AAL
